"year","manufacturer","type","gearshift","fuel","distance","city","price"
2005,"Toyota","Kijang Innova G","Manual","Bensin",240000,"Indonesia",98
2007,"Toyota","Avanza G","Manual","Bensin",151736,"Bandung",92
2016,"Mercedes-Benz","C250 AMG","Otomatis","Bensin",30000,"ID",725
2002,"BMW","318i MT","Manual","Bensin",1,"Semarang",95
1995,"Isuzu","Panther Pick up","Manual","Solar",3295423,"Indonesia",35
2001,"BMW","318i MT","Manual","Bensin",1,"Semarang",90
2004,"Toyota","Corolla Altis 1.8 G","Manual","Bensin",1,"Semarang",95
2001,"Toyota","Corolla Altis 1.8 G","Manual","Bensin",1,"Semarang",85
2014,"Daihatsu","Xenia R Deluxe","Manual","Bensin",1,"Semarang",120
2010,"Toyota","Kijang Innova 2.5 G Diesel MT","Manual","Solar",1,"Semarang",180
2017,"Toyota","Fortuner VRZ TRD sportivo","Otomatis","Solar",26000,"Indonesia",440
2012,"Nissan","Evalia XV","Otomatis","Bensin",25000,"Indonesia",82
2014,"Honda","CR-V 2.4 A/T","Otomatis","Bensin",67000,"Indonesia",235
2005,"Toyota","Alphard 3.0 V6","Otomatis","Bensin",129000,"Kota Jkt Utara",175
2011,"Mazda","2","Otomatis","Bensin",126000,"Bekasi",100
2017,"Toyota","Calya","Manual","Bensin",23000,"Kota Jakarta Timur",125
2001,"Daewoo","Matiz city car","Manual","Bensin",68000,"Bandar Lampung",40
2015,"Honda","HR-V","Otomatis","Bensin",50000,"Surabaya",225
2001,"Hyundai","Santa Fe suv","Manual","Bensin",98000,"Indonesia",70
2017,"Toyota","Avanza E","Otomatis","Bensin",50000,"Indonesia",155
2004,"BMW","318i","Otomatis","Bensin",140000,"Kota Jakarta Selatan",105
2009,"Toyota","Kijang Innova G A/T","Otomatis","Bensin",165000,"Indonesia",105
2007,"Mitsubishi","L300 Box","Manual","Solar",115000,"Jakarta Barat",75
2011,"Mini","Cooper 1.6 S TURBO CABRIOLET","Otomatis","Bensin",28000,"Jakarta Barat",495
2017,"Suzuki","Carry Futura Pick Up","Manual","Bensin",1,"Semarang",86.5
2012,"Ford","Fiesta Trend S edition","Otomatis","Bensin",49000,"Indonesia",93
2015,"Datsun","Go","Manual","Bensin",40000,"Indonesia",87
2016,"Honda","Mobilio S","Manual","Bensin",45000,"Kota Tgr. Sel.",135
2005,"Suzuki","APV GL","Manual","Bensin",60,"Indonesia",59
2012,"Mitsubishi","Colt Diesel 110 PS Box","Manual","Solar",1,"Semarang",171
2008,"Toyota","Harrier L Prem","Otomatis","Bensin",145000,"Indonesia",177
2017,"Mitsubishi","Colt Diesel HD 125 PS Dump","Manual","Solar",1,"Semarang",285
2011,"Land","Rover Range Rover Evoque","Otomatis","Solar",49000,"Surabaya",565
2012,"Daihatsu","Xenia M Deluxe","Manual","Bensin",47000,"Indonesia",95
2014,"Toyota","Dyna 130 HT","Manual","Solar",1,"Semarang",215
2015,"Hino","Dutro 130 HD","Manual","Solar",1,"Semarang",215
2012,"Toyota","Dyna 110 FT Box","Manual","Solar",1,"Semarang",165
2012,"Hino","Dutro 110 SDL Freezer Box","Manual","Solar",1,"Semarang",175
2012,"Toyota","Dyna 110 FT Box","Manual","Solar",1,"Semarang",165
2017,"Honda","Mobilio E","Manual","Bensin",80000,"Indonesia",150
2013,"Nissan","Grand Livina","Otomatis","Bensin",99000,"Indonesia",111
2014,"Toyota","Avanza E","Manual","Bensin",170,"Jakarta Barat",116
2011,"Nissan","March","Otomatis","Bensin",80000,"Kota Jakarta Timur",85
1987,"Toyota","Kijang","Manual","Bensin",361100,"Surabaya",32
2003,"Honda","CR-V","Manual","Bensin",2e+05,"Bandung",92
1991,"Isuzu","Panther 2.3","Manual","Solar",285000,"Semarang",35
2014,"Honda","Mobilio E Prestige","Otomatis","Bensin",49600,"Kota Surabaya",140
2011,"Suzuki","Grand Vitara VVT","Manual","Bensin",75000,"Indonesia",133
2013,"Daihatsu","Xenia M Deluxe","Manual","Bensin",55000,"Indonesia",105
1993,"Toyota","Kijang KF 40 SHORT","Manual","Bensin",25000,"Kota Tgr. Sel.",38
2012,"Hyundai","Tucson 2.0 GLX KM 60rbuan","Otomatis","Bensin",62000,"Kota Tgr. Sel.",130
2010,"Ford","Ranger base","Manual","Solar",150000,"Pekanbaru",110
2012,"Toyota","Avanza Veloz","Otomatis","Bensin",77000,"Pekanbaru",137
2016,"Daihatsu","Ayla X","Manual","Bensin",65000,"Sidoarjo",80
2015,"Honda","HR-V Prestige","Otomatis","Bensin",48000,"Indonesia",278
2016,"Toyota","Fortuner G","Manual","Solar",80368,"Indonesia",390
2017,"Honda","HR-V E CVT","Otomatis","Bensin",9000,"Indonesia",263
2011,"Mitsubishi","Colt Diesel 110 PS Box","Manual","Solar",1,"Semarang",165
2015,"Toyota","Dyna 110 ET Box","Manual","Solar",108000,"Semarang",175
2012,"Mitsubishi","FE 71","Manual","Solar",1,"Semarang",170
2017,"Honda","HR-V 1.5 E CVT","Otomatis","Bensin",50000,"Kota Jakarta Selatan",235
2015,"Toyota","Agya TRD Sportivo","Otomatis","Bensin",47000,"ID",102.5
2010,"Toyota","Avanza E","Manual","Bensin",105000,"Palembang",95
2013,"Mitsubishi","Outlander Sport PX","Otomatis","Bensin",105000,"Indonesia",210
2015,"Honda","HR-V 1.5 S MT KM 47rb","Manual","Bensin",47000,"Kota Tgr. Sel.",180
2012,"Toyota","Avanza G","Otomatis","Bensin",1300000,"Indonesia",95
2012,"Toyota","Yaris E","Otomatis","Bensin",52000,"Indonesia",118
2015,"BMW","X5 35i xline","Otomatis","Bensin",3700,"Kota Jakarta Barat",855
2012,"Subaru","Forester","Otomatis","Bensin",106000,"Indonesia",160
2011,"Chevrolet","Captiva","Otomatis","Solar",80000,"Bandung",160
2017,"Toyota","Avanza 1.3 G","Manual","Bensin",49500,"Indonesia",155
2018,"Toyota","Calya G A/T","Otomatis","Bensin",16000,"Indonesia",122
2017,"Mercedes-Benz","GL400 Gle 400 3.0 AMG...","Otomatis","Bensin",28000,"Indonesia",1.15
2008,"Honda","Jazz S","Otomatis","Bensin",85000,"Bandung",115
2011,"Honda","Jazz Rs","Otomatis","Bensin",68000,"Tabanan",140
2011,"Toyota","Avanza g","Manual","Bensin",11000,"Kota Jakarta Timur",112
2015,"Honda","Motorcycles CB R","Manual","Bensin",33900,"Bekasi",14.5
1991,"Toyota","Kijang super long/KF50","Manual","Bensin",3e+05,"Semarang",35
2015,"Toyota","Yaris g","Manual","Bensin",62000,"Kota Jakarta Timur",159
2015,"Mercedes-Benz","CLA200","Otomatis","Bensin",8000,"Surabaya",575
2012,"Mitsubishi","Pajero Sport","Otomatis","Solar",152000,"Indonesia",240
2014,"Toyota","Kijang Innova G","Manual","Solar",128032,"Indonesia",240
2012,"Toyota","Yaris S Limited","Otomatis","Bensin",90000,"Kota SBY",140
2009,"Honda","Civic Fd1","Otomatis","Bensin",2,"Kota SBY",158
2013,"Toyota","Kijang Innova 2.0 G","Manual","Bensin",2,"Kota SBY",165
2015,"Suzuki","Ertiga Gl","Otomatis","Bensin",50000,"Kota SBY",140
2017,"Toyota","Fortuner Vrz","Otomatis","Solar",2,"Kota SBY",410
2014,"Toyota","Avanza G","Manual","Bensin",88000,"Kota SBY",137
2013,"Isuzu","Panther Grand Touring","Manual","Solar",2,"Kota SBY",207
2008,"Toyota","Kijang Innova 2.0 G","Manual","Bensin",113000,"Kota SBY",125
2014,"Nissan","Grand Livina X-Gear","Otomatis","Bensin",2,"Kota SBY",139
2010,"Honda","Jazz Rs","Otomatis","Bensin",92000,"Kota SBY",140
2012,"Lexus","RX 270 HK Version","Otomatis","Bensin",53000,"Malang",485
2007,"Toyota","Avanza G","Manual","Bensin",138000,"Kota Jakarta Timur",93
2004,"Toyota","Avanza G","Manual","Bensin",112523,"Indonesia",90
2012,"Daihatsu","Xenia x plus doble blower","Manual","Bensin",84000,"Kota Jakarta Timur",113
2007,"Honda","City vteck","Otomatis","Bensin",85000,"Indonesia",85
2007,"Honda","Jazz vtec","Otomatis","Bensin",28000,"Indonesia",90
2012,"Volkswagen","Golf MK6 1.4 TSi","Otomatis","Bensin",49000,"Indonesia",178
2006,"Nissan","X-Trail ST","Otomatis","Bensin",190000,"Indonesia",75
2011,"Daihatsu","Terios","Otomatis","Bensin",141000,"Kota Jakarta Pusat",111
2011,"Toyota","Avanza G A/T","Otomatis","Bensin",120000,"Malang",105
2015,"Suzuki","Splash Gl M/T","Manual","Bensin",70000,"Malang",85
2011,"Daihatsu","Gran Max 1.3 D","Manual","Bensin",1e+05,"Malang",85
2011,"Toyota","Kijang Innova 2.5 G","Otomatis","Solar",1,"Malang",185
2016,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",50000,"Indonesia",400
2015,"Toyota","Kijang Innova G manual","Manual","Bensin",50000,"Bekasi",185
2010,"Honda","Jazz","Manual","Bensin",1330000,"Jl. Diklat Pemda",124
2010,"Toyota","Vios","Manual","Bensin",8,"Indonesia",85
2006,"Toyota","Kijang Innova G 2.0 A/T","Otomatis","Bensin",195000,"Indonesia",100
2015,"Toyota","Rush G","Otomatis","Bensin",108600,"Indonesia",155
2009,"Toyota","Yaris E M/T","Manual","Bensin",57000,"Jakarta Utara",120
2015,"Mercedes-Benz","CLA200","Otomatis","Bensin",8000,"Surabaya",575
2012,"Mitsubishi","Pajero Sport","Otomatis","Solar",152000,"Indonesia",240
2014,"Toyota","Kijang Innova G","Manual","Solar",128032,"Indonesia",240
2012,"Toyota","Yaris S Limited","Otomatis","Bensin",90000,"Kota SBY",140
2009,"Honda","Civic Fd1","Otomatis","Bensin",2,"Kota SBY",158
2013,"Toyota","Kijang Innova 2.0 G","Manual","Bensin",2,"Kota SBY",165
2015,"Suzuki","Ertiga Gl","Otomatis","Bensin",50000,"Kota SBY",140
2017,"Toyota","Fortuner Vrz","Otomatis","Solar",2,"Kota SBY",410
2014,"Toyota","Avanza G","Manual","Bensin",88000,"Kota SBY",137
2013,"Isuzu","Panther Grand Touring","Manual","Solar",2,"Kota SBY",207
2008,"Toyota","Kijang Innova 2.0 G","Manual","Bensin",113000,"Kota SBY",125
2014,"Nissan","Grand Livina X-Gear","Otomatis","Bensin",2,"Kota SBY",139
2010,"Honda","Jazz Rs","Otomatis","Bensin",92000,"Kota SBY",140
2012,"Lexus","RX 270 HK Version","Otomatis","Bensin",53000,"Malang",485
2007,"Toyota","Avanza G","Manual","Bensin",138000,"Kota Jakarta Timur",93
2004,"Toyota","Avanza G","Manual","Bensin",112523,"Indonesia",90
2012,"Daihatsu","Xenia x plus doble blower","Manual","Bensin",84000,"Kota Jakarta Timur",113
2007,"Honda","City vteck","Otomatis","Bensin",85000,"Indonesia",85
2007,"Honda","Jazz vtec","Otomatis","Bensin",28000,"Indonesia",90
2012,"Volkswagen","Golf MK6 1.4 TSi","Otomatis","Bensin",49000,"Indonesia",178
2006,"Nissan","X-Trail ST","Otomatis","Bensin",190000,"Indonesia",75
2011,"Daihatsu","Terios","Otomatis","Bensin",141000,"Kota Jakarta Pusat",111
2011,"Toyota","Avanza G A/T","Otomatis","Bensin",120000,"Malang",105
2015,"Suzuki","Splash Gl M/T","Manual","Bensin",70000,"Malang",85
2011,"Daihatsu","Gran Max 1.3 D","Manual","Bensin",1e+05,"Malang",85
2011,"Toyota","Kijang Innova 2.5 G","Otomatis","Solar",1,"Malang",185
2016,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",50000,"Indonesia",400
2015,"Toyota","Kijang Innova G manual","Manual","Bensin",50000,"Bekasi",185
2010,"Honda","Jazz","Manual","Bensin",1330000,"Jl. Diklat Pemda",124
2010,"Toyota","Vios","Manual","Bensin",8,"Indonesia",85
2016,"Daihatsu","Xenia X","Manual","Bensin",2,"Kota Denpasar",139
2015,"Honda","Jazz Rs","Otomatis","Bensin",2,"Indonesia",210
2013,"Toyota","Fortuner Trd Vnt Turbo","Otomatis","Solar",2,"Indonesia",295
2013,"Suzuki","Ertiga Gx","Manual","Bensin",2,"Indonesia",130
2011,"Nissan","Grand Livina Sv","Manual","Bensin",2,"Indonesia",95
2016,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",2,"Indonesia",425
2013,"Suzuki","Splash","Otomatis","Bensin",2,"Indonesia",94
2015,"Toyota","Yaris Trd S","Manual","Bensin",2,"Indonesia",158
2017,"Daihatsu","Sigra R","Manual","Bensin",2,"Indonesia",107
2012,"Nissan","Juke Rx","Otomatis","Bensin",2,"Indonesia",148
2017,"Daihatsu","Gran Max Pick Up","Manual","Bensin",2,"Indonesia",105
2007,"Toyota","Rush S","Otomatis","Bensin",2,"Indonesia",120
2017,"Toyota","Fortuner Vrz","Otomatis","Solar",2,"Indonesia",440
2017,"Toyota","Fortuner Vrz","Otomatis","Solar",2,"Indonesia",432
2014,"Toyota","Agya G","Manual","Bensin",2,"Palembang",85
2012,"Toyota","Yaris J","Manual","Bensin",2,"Indonesia",109
2014,"Toyota","Avanza G","Manual","Bensin",2,"Indonesia",125
2013,"Honda","Jazz Rs","Otomatis","Bensin",2,"Kota Denpasar",173
2011,"Toyota","Yaris J","Otomatis","Bensin",2,"Indonesia",100
2010,"Nissan","Grand Livina Ultimate","Otomatis","Bensin",2,"Indonesia",95
2011,"Toyota","Fortuner G","Otomatis","Bensin",2,"Indonesia",289
2007,"Toyota","Avanza S","Manual","Bensin",2,"Palembang",98
2016,"Honda","Cr-Z Hybrid","Otomatis","Bensin",2,"Kota Denpasar",398
2010,"Honda","Jazz Rs","Otomatis","Bensin",2,"Indonesia",142
2013,"Toyota","Hilux 4X2","Manual","Solar",2,"Indonesia",80
2013,"Daihatsu","Sirion","Manual","Bensin",2,"Kota Denpasar",97
2015,"Honda","Hr-V E","Otomatis","Bensin",2,"Indonesia",237
2018,"Honda","Hr-V E","Otomatis","Bensin",2,"Indonesia",324
2019,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",2,"Kota Denpasar",498
2013,"Honda","Civic","Otomatis","Bensin",2,"Indonesia",235
2013,"Toyota","Rush Trd S","Otomatis","Bensin",2,"Indonesia",145
2017,"Daihatsu","Ayla X","Manual","Bensin",2,"Indonesia",105
2015,"Daihatsu","Xenia R","Manual","Bensin",2,"Kota Denpasar",149
2017,"Suzuki","Ertiga Gl","Otomatis","Bensin",2,"Indonesia",150
2017,"Mitsubishi","Mirage Glx","Manual","Bensin",2,"Indonesia",96
2017,"Daihatsu","Hi-Max Pick-Up","Manual","Bensin",2,"Palembang",68
2017,"Suzuki","Ertiga Gl","Manual","Bensin",2,"Indonesia",140
2015,"Suzuki","Ertiga Gl","Manual","Bensin",2,"Indonesia",130
2016,"Daihatsu","Xenia X","Manual","Bensin",2,"Kota Denpasar",139
2015,"Honda","Jazz Rs","Otomatis","Bensin",2,"Indonesia",210
2013,"Toyota","Fortuner Trd Vnt Turbo","Otomatis","Solar",2,"Indonesia",295
2013,"Suzuki","Ertiga Gx","Manual","Bensin",2,"Indonesia",130
2011,"Nissan","Grand Livina Sv","Manual","Bensin",2,"Indonesia",95
2016,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",2,"Indonesia",425
2013,"Suzuki","Splash","Otomatis","Bensin",2,"Indonesia",94
2015,"Toyota","Yaris Trd S","Manual","Bensin",2,"Indonesia",158
2017,"Daihatsu","Sigra R","Manual","Bensin",2,"Indonesia",107
2012,"Nissan","Juke Rx","Otomatis","Bensin",2,"Indonesia",148
2017,"Daihatsu","Gran Max Pick Up","Manual","Bensin",2,"Indonesia",105
2007,"Toyota","Rush S","Otomatis","Bensin",2,"Indonesia",120
2017,"Toyota","Fortuner Vrz","Otomatis","Solar",2,"Indonesia",440
2017,"Toyota","Fortuner Vrz","Otomatis","Solar",2,"Indonesia",432
2014,"Toyota","Agya G","Manual","Bensin",2,"Palembang",85
2012,"Toyota","Yaris J","Manual","Bensin",2,"Indonesia",109
2014,"Toyota","Avanza G","Manual","Bensin",2,"Indonesia",125
2013,"Honda","Jazz Rs","Otomatis","Bensin",2,"Kota Denpasar",173
2011,"Toyota","Yaris J","Otomatis","Bensin",2,"Indonesia",100
2010,"Nissan","Grand Livina Ultimate","Otomatis","Bensin",2,"Indonesia",95
2011,"Toyota","Fortuner G","Otomatis","Bensin",2,"Indonesia",289
2007,"Toyota","Avanza S","Manual","Bensin",2,"Palembang",98
2010,"Honda","Jazz Rs","Otomatis","Bensin",2,"Indonesia",142
2013,"Toyota","Hilux 4X2","Manual","Solar",2,"Indonesia",80
2013,"Daihatsu","Sirion","Manual","Bensin",2,"Kota Denpasar",97
2015,"Honda","Hr-V E","Otomatis","Bensin",2,"Indonesia",237
2018,"Honda","Hr-V E","Otomatis","Bensin",2,"Indonesia",324
2019,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",2,"Kota Denpasar",498
2013,"Honda","Civic","Otomatis","Bensin",2,"Indonesia",235
2018,"Suzuki","Ertiga Gx","Manual","Bensin",2,"Indonesia",155
2010,"Toyota","Kijang Innova G","Manual","Bensin",2,"Palembang",135
2011,"Toyota","Camry V","Otomatis","Bensin",2,"Indonesia",175
2008,"Suzuki","Sx4 X-Over","Otomatis","Bensin",2,"Indonesia",95
2010,"Mazda","Cx-7","Otomatis","Bensin",2,"Indonesia",179
2009,"Nissan","Grand Livina Xv","Manual","Bensin",2,"Indonesia",80
2017,"Toyota","Agya Trd S","Manual","Bensin",2,"Indonesia",123
2016,"Toyota","Calya E","Manual","Bensin",2,"Indonesia",106
2015,"Toyota","Rush S Trd","Otomatis","Bensin",2,"Indonesia",165
2017,"Toyota","Sienta V","Otomatis","Bensin",2,"Indonesia",187
2016,"Daihatsu","Sigra X","Manual","Bensin",2,"Indonesia",98
2013,"Daihatsu","Xenia M","Manual","Bensin",2,"Indonesia",118
2014,"Suzuki","Karimun Wagon R Gl","Manual","Bensin",2,"Indonesia",73
2008,"Toyota","Kijang Innova E","Manual","Bensin",2,"Indonesia",117
2014,"Toyota","Agya Trd Sportivo","Otomatis","Bensin",2,"Indonesia",105
2016,"Toyota","Agya G","Manual","Bensin",2,"Indonesia",95
2016,"Honda","Mobilio Rs","Manual","Bensin",2,"Indonesia",160
2016,"Nissan","Grand Livina Sv","Manual","Bensin",2,"Indonesia",117.5
2011,"Toyota","Yaris E","Manual","Bensin",2,"Indonesia",120
2016,"Toyota","Agya G","Otomatis","Bensin",2,"Kota Denpasar",109
2008,"Toyota","Avanza S","Manual","Bensin",2,"Indonesia",93
2010,"Suzuki","Swift","Manual","Bensin",2,"Indonesia",98
2011,"Toyota","Yaris S","Otomatis","Bensin",2,"Indonesia",134
2016,"Honda","Hr-V E","Otomatis","Bensin",2,"Indonesia",255
2013,"Mazda","2","Otomatis","Bensin",2,"Indonesia",110
2016,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",2,"Indonesia",515
1999,"Suzuki","Karimun Dx","Manual","Bensin",2,"Indonesia",46
2009,"Toyota","Kijang Innova G","Manual","Bensin",2,"Indonesia",123
2017,"Toyota","Agya Trd S","Manual","Bensin",2,"Indonesia",115
2016,"Daihatsu","Xenia R","Manual","Bensin",2,"Kota Denpasar",143
2017,"Daihatsu","Gran Max D","Manual","Bensin",2,"Indonesia",110
2017,"Toyota","Fortuner G","Otomatis","Solar",2,"Indonesia",397
2006,"Toyota","Kijang Innova V","Otomatis","Solar",2,"Indonesia",150
2002,"Toyota","Kijang Lgx","Manual","Solar",2,"Indonesia",80
2010,"Nissan","Grand Livina 1.5 XV A/T","Otomatis","Bensin",16000,"Balikpapan",109
2012,"Toyota","Avanza E","Manual","Bensin",1,"Indonesia",120
2017,"Honda","Brio E","Otomatis","Bensin",1,"Indonesia",138
2016,"Toyota","Yaris Trd S","Otomatis","Bensin",1,"Banjarmasin",175
2017,"Datsun","Go Panca","Manual","Bensin",1,"Indonesia",105
2015,"Toyota","Avanza G","Manual","Bensin",1,"Banjarmasin",145
2012,"Nissan","Juke Rx","Otomatis","Bensin",1,"Banjarmasin",153
2014,"Honda","Jazz Rs","Otomatis","Bensin",1,"Banjarmasin",197.5
2019,"Honda","Mobilio Rs","Otomatis","Bensin",1,"Indonesia",215
2012,"Nissan","X-Trail","Otomatis","Bensin",1,"Banjarmasin",159
2013,"Mitsubishi","Mirage Exceed","Otomatis","Bensin",1,"Banjarmasin",97
2017,"Toyota","Sienta G","Manual","Bensin",1,"Indonesia",182
2005,"Honda","Jazz Idsi","Otomatis","Bensin",1,"Banjarmasin",84
2010,"Suzuki","Swift","Otomatis","Bensin",1,"Indonesia",115
2014,"Toyota","Fortuner Trd","Manual","Solar",1,"Banjarmasin",319
2017,"Honda","Br-V Prestige","Otomatis","Bensin",1,"Indonesia",220
2011,"Nissan","Grand Livina Sv","Otomatis","Bensin",1,"Depok",95
2013,"Toyota","Avanza G","Manual","Bensin",1,"Indonesia",135
2010,"Honda","Civic","Otomatis","Bensin",1,"Indonesia",168
2016,"Honda","Mobilio Rs","Otomatis","Bensin",1,"Depok",145
2008,"Honda","Cr-V 2.4","Otomatis","Bensin",1,"Indonesia",147
2016,"Honda","Mobilio E","Otomatis","Bensin",1,"Indonesia",162.5
2008,"Nissan","X-Trail 2.5 St","Otomatis","Bensin",1,"Banjarmasin",119
2012,"Nissan","Juke Rx","Otomatis","Bensin",1,"Banjarmasin",145
2012,"Nissan","March 1.2","Manual","Bensin",1,"Banjarmasin",96
2014,"Toyota","Avanza G","Manual","Bensin",1,"Indonesia",144
2012,"Honda","Cr-V 2.4","Otomatis","Bensin",1,"Banjarmasin",195
2016,"Honda","Hr-V E","Otomatis","Bensin",1,"Banjarmasin",257.5
2017,"Daihatsu","Sigra R","Otomatis","Bensin",1,"Indonesia",133
2015,"Honda","City I-Vtec","Otomatis","Bensin",1,"Indonesia",235
2018,"Mitsubishi","Xpander Exceed","Otomatis","Bensin",1,"Banjarmasin",235
2017,"Suzuki","Sx4 S-Cross","Otomatis","Bensin",1,"Indonesia",180
2014,"Daihatsu","Xenia M","Manual","Bensin",1,"Indonesia",110
2016,"Honda","Mobilio E","Otomatis","Bensin",1,"Indonesia",155
2013,"Honda","Cr-V","Otomatis","Bensin",1,"Banjarmasin",235
2015,"Honda","Hr-V E","Otomatis","Bensin",1,"Banjarmasin",245
2013,"Toyota","Yaris E","Otomatis","Bensin",1,"Banjarmasin",128
2014,"Honda","Jazz Rs","Otomatis","Bensin",1,"Banjarmasin",197
2019,"Toyota","Agya Trd S","Otomatis","Bensin",1,"Banjarmasin",155
2018,"Suzuki","Ignis","Manual","Bensin",1,"Indonesia",133
2017,"Toyota","Kijang Innova G","Manual","Bensin",1,"Indonesia",275
2014,"Honda","Freed Psd","Otomatis","Bensin",1,"Banjarmasin",195
2015,"Ford","Ecosport Titanium","Otomatis","Bensin",1,"Banjarmasin",175
2015,"Honda","Mobilio Rs","Otomatis","Bensin",1,"Banjarmasin",157.5
2018,"Suzuki","Ignis","Otomatis","Bensin",1,"Banjarmasin",151
2014,"Honda","Jazz Rs","Otomatis","Bensin",1,"Indonesia",195
2009,"Toyota","Yaris E","Otomatis","Bensin",1,"Indonesia",112.5
2005,"Honda","Odyssey Absolute","Otomatis","Bensin",1,"Indonesia",130
2015,"Honda","Mobilio E","Otomatis","Bensin",1,"Indonesia",152
2018,"Honda","Accord 2.4 I-Vtec","Otomatis","Bensin",1,"Indonesia",523
2018,"Honda","Civic Turbo","Otomatis","Bensin",1,"Indonesia",390
2012,"Toyota","Avanza G","Manual","Bensin",1,"Indonesia",115
2018,"Toyota","Calya G","Manual","Bensin",1,"Indonesia",127
2018,"Toyota","Calya G","Otomatis","Bensin",1,"Indonesia",142
2017,"Datsun","Go Panca","Manual","Bensin",1,"Banjarmasin",96
2007,"Daihatsu","Terios Tx","Manual","Bensin",1,"Banjarmasin",108
2017,"Honda","Brio E","Manual","Bensin",1,"Indonesia",135
2013,"Suzuki","Ertiga Gx","Manual","Bensin",1,"Indonesia",140
2012,"Toyota","Yaris E","Otomatis","Bensin",1,"Banjarmasin",133
2015,"Honda","Brio E","Otomatis","Bensin",1,"Banjarmasin",137
2015,"Daihatsu","Ayla X","Otomatis","Bensin",1,"Banjarmasin",98
2015,"Honda","Brio Satya","Manual","Bensin",1,"Indonesia",120
2017,"Daihatsu","Sigra R","Manual","Bensin",1,"Indonesia",128
2016,"Suzuki","Ertiga Gl","Manual","Bensin",1,"Banjarmasin",156
2012,"Ford","Fiesta","Otomatis","Bensin",1,"Banjarmasin",109
2015,"Toyota","Harrier G","Otomatis","Bensin",1,"Indonesia",575
2013,"Toyota","Alphard G","Otomatis","Bensin",1,"Indonesia",458
2010,"Honda","Cr-V","Otomatis","Bensin",1,"Banjarmasin",173
2009,"Mercedes-Benz","E200","Otomatis","Bensin",1,"Indonesia",130
2016,"Honda","Hr-V E","Otomatis","Bensin",1,"Indonesia",244
2013,"Toyota","Ft 86","Otomatis","Bensin",1,"Indonesia",450
2013,"Suzuki","Ertiga Gx","Manual","Bensin",1,"Banjarmasin",128
2019,"Honda","Mobilio E","Manual","Bensin",1,"Banjarmasin",189
2016,"Toyota","Avanza E","Manual","Bensin",1,"Indonesia",150
2009,"Kia","Picanto Cosmo","Manual","Bensin",1,"Banjarmasin",73
2010,"Suzuki","Swift St","Manual","Bensin",1,"Indonesia",113.5
2010,"Toyota","Avanza 1.5 S","Manual","Bensin",1,"Depok",115
2007,"Suzuki","Escudo At","Otomatis","Bensin",1,"Depok",80
2013,"Toyota","Kijang Innova 2.0 J","Manual","Bensin",1,"Depok",165
2018,"Honda","Mobilio E","Otomatis","Bensin",1,"Indonesia",190
2018,"Toyota","Calya G","Otomatis","Bensin",1,"Indonesia",135
2018,"Daihatsu","Ayla X","Manual","Bensin",1,"Banjarmasin",126
2015,"Honda","Mobilio E","Manual","Bensin",1,"Indonesia",155
2011,"Toyota","Rush G","Otomatis","Bensin",1,"Indonesia",143
2013,"Daihatsu","Sirion D","Otomatis","Bensin",1,"Indonesia",115
2013,"Kia","Picanto 1.2","Manual","Bensin",1,"Banjarmasin",96
2017,"Daihatsu","Xenia X","Manual","Bensin",1,"Indonesia",163
2016,"Honda","Mobilio E","Otomatis","Bensin",1,"Banjarmasin",165
2013,"Daihatsu","Xenia All New R Deluxe M/T","Manual","Bensin",39000,"Bekasi",117
2012,"Nissan","X-Trail 2.5 Urban Selection A/T","Otomatis","Bensin",70600,"Semarang",182
2015,"Suzuki","Carry Pick Up","Manual","Bensin",47000,"Bandung",71
2015,"Mazda","2 R Skyactiv A/T","Otomatis","Bensin",57000,"Semarang",168
2011,"Mazda","2 A/T","Otomatis","Bensin",122,"Bandung",103
2006,"BMW","523i E60 A/T","Otomatis","Bensin",135,"Bandung",135
2015,"Daihatsu","Ayla X A/T","Otomatis","Bensin",75000,"Indonesia",99
2004,"Toyota","Corolla Altis 1.8 G M/T","Manual","Bensin",2e+05,"Bogor",77
2008,"Mercedes-Benz","C200 Avantgarde A/T","Otomatis","Bensin",98,"Bandung",185
2018,"Toyota","Kijang Innova All New Reborn...","Otomatis","Bensin",9000,"Indonesia",365
2009,"Toyota","Vios Limo","Manual","Bensin",3e+05,"Indonesia",73
2005,"Mercedes-Benz","C240 Sport A/T","Otomatis","Bensin",85000,"Bandung",125
2008,"Mercedes-Benz","S500 V221","Otomatis","Bensin",96544,"Kota Denpasar",500
2014,"Suzuki","Karimun Wagon R GX M/T","Manual","Bensin",50000,"Indonesia",85
2007,"Toyota","Camry 2,4 G","Otomatis","Bensin",95300,"Jl. Gading Serpong Boulevard",120
2013,"Toyota","Fortuner 2.5G VNTurbo TRD Sp...","Otomatis","Solar",60000,"Surabaya",288
2016,"Daihatsu","Terios","Manual","Bensin",83100,"Indonesia",160
2016,"Mazda","2 GT A/T","Otomatis","Bensin",40000,"Indonesia",205
