"year","manufacturer","type","gearshift","fuel","distance","city","price"
2016,"TOYOTA","AVANZA","OTOMATIS","BENSIN",40000,"BEKASI",1.5e+11
2011,"DAIHATSU","TERIOS","MANUAL","BENSIN",60000,"BEKASI",1.2e+11
2013,"TOYOTA","RUSH","MANUAL","BENSIN",76000,"BEKASI",1.4e+11
2017,"TOYOTA","AVANZA","MANUAL","BENSIN",40000,"BEKASI",1.65e+11
2017,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",30000,"BEKASI",1.45e+11
2014,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",50000,"BEKASI",1.83e+11
2012,"DAIHATSU","XENIA","OTOMATIS","BENSIN",90000,"BEKASI",1.05e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",38000,"BEKASI",4.05e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",38000,"BEKASI",4.15e+11
2014,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",157700,"DEPOK",1.5e+11
2018,"DAIHATSU","SIRION","OTOMATIS","SOLAR",9400,"JAKARTA UTARA",1.64e+11
2013,"DAIHATSU","XENIA","MANUAL","BENSIN",62000,"TANGERANG",1e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",38000,"BEKASI",4.15e+11
2013,"NISSAN","GRAND","OTOMATIS","BENSIN",109000,"JAKARTA TIMUR",1.05e+11
2013,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",1e+05,"JAKARTA SELATAN",1.45e+11
2016,"HONDA","BRIO","MANUAL","BENSIN",27000,"TANGERANG SELATAN",1.08e+11
2012,"TOYOTA","YARIS","OTOMATIS","BENSIN",138000,"BEKASI",1.27e+11
2017,"TOYOTA","AVANZA","MANUAL","BENSIN",40000,"SEMARANG",1.59e+11
2016,"TOYOTA","AGYA","OTOMATIS","BENSIN",54000,"BANDUNG",1.1e+11
2007,"TOYOTA","FORTUNER","OTOMATIS","BENSIN",170000,"BEKASI",1.72e+11
2007,"TOYOTA","FORTUNER","OTOMATIS","BENSIN",170000,"BEKASI",1.68e+11
2014,"TOYOTA","AVANZA","OTOMATIS","BENSIN",52000,"BEKASI",1.4e+11
2011,"DAIHATSU","TERIOS","MANUAL","BENSIN",62000,"BEKASI",1.25e+11
2018,"TOYOTA","RUSH","MANUAL","BENSIN",26000,"BEKASI",2.05e+11
2012,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",117000,"JAKARTA UTARA",2e+11
2017,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",53000,"BEKASI",4.3e+11
2015,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",81000,"BEKASI",3.25e+11
2016,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",28000,"BEKASI",3.9e+11
2016,"MERCEDES-BENZ","GLA","OTOMATIS","BENSIN",13000,"JAKARTA UTARA",5.55e+11
2016,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",34000,"BEKASI",2.75e+11
2015,"DAIHATSU","TERIOS","MANUAL","BENSIN",71000,"BEKASI",1.55e+11
2015,"DAIHATSU","TERIOS","MANUAL","BENSIN",71000,"BEKASI",1.57e+11
2018,"HONDA","BRIO","OTOMATIS","BENSIN",6900,"JAKARTA TIMUR",1.57e+11
2009,"HONDA","JAZZ","OTOMATIS","BENSIN",131000,"JAKARTA SELATAN",1.195e+11
2018,"TOYOTA","AGYA","MANUAL","BENSIN",15000,"TANGERANG",1.185e+11
2009,"DAIHATSU","XENIA","MANUAL","BENSIN",110218,"TANGERANG",8.89e+10
2017,"TOYOTA","AVANZA","MANUAL","BENSIN",11300,"BEKASI",1.57e+11
2015,"TOYOTA","AVANZA","OTOMATIS","BENSIN",65000,"BEKASI",1.5e+11
2013,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",87000,"BEKASI",1.7e+11
2014,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",87000,"JAKARTA TIMUR",1.72e+11
2014,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",87000,"BEKASI",1.72e+11
2014,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",37000,"BEKASI",1.85e+11
2016,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",34000,"BEKASI",2.75e+11
2015,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",81000,"BEKASI",3.3e+11
2014,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",84000,"BEKASI",2.65e+11
2014,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",84000,"BEKASI",2.75e+11
2014,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",84000,"JAKARTA TIMUR",2.65e+11
2015,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",75000,"BEKASI",3.3e+11
2015,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",75000,"BEKASI",3.3e+11
2015,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",75000,"BEKASI",3.3e+11
2015,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",75000,"BEKASI",3.3e+11
2011,"TOYOTA","YARIS","OTOMATIS","BENSIN",117000,"JAKARTA SELATAN",1.18e+11
2015,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",81000,"BEKASI",3.25e+11
2015,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",81000,"BEKASI",3.25e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",34000,"BEKASI",2.75e+11
2015,"DAIHATSU","XENIA","MANUAL","BENSIN",40000,"JAKARTA SELATAN",1.06e+11
2014,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",45000,"JAKARTA SELATAN",3.04e+11
2013,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",1e+05,"BEKASI",2.7e+11
2017,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",9000,"SEMARANG",4.38e+11
2014,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",84000,"BEKASI",2.65e+11
2004,"HONDA","JAZZ","OTOMATIS","BENSIN",143000,"BEKASI",7.5e+10
2012,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",1e+05,"BEKASI",1.32e+11
2013,"NISSAN","GRAND","OTOMATIS","BENSIN",126000,"DEPOK",1.2785e+11
2014,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",77000,"BEKASI",2.7e+11
2015,"DAIHATSU","TERIOS","MANUAL","BENSIN",71000,"BEKASI",1.55e+11
2014,"TOYOTA","AVANZA","OTOMATIS","BENSIN",63000,"BEKASI",1.32e+11
2013,"TOYOTA","AVANZA","OTOMATIS","BENSIN",1e+05,"BEKASI",1.15e+11
2013,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",60000,"BEKASI",2.1e+11
2015,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",75000,"BEKASI",3.3e+11
2015,"DAIHATSU","TERIOS","MANUAL","BENSIN",71000,"BEKASI",1.53e+11
2015,"DAIHATSU","TERIOS","MANUAL","BENSIN",71000,"BEKASI",1.53e+11
2014,"HONDA","ODYSSEY","OTOMATIS","BENSIN",48000,"JAKARTA UTARA",3.85e+11
2017,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",29000,"JAKARTA SELATAN",2.55e+11
2017,"TOYOTA","RUSH","OTOMATIS","BENSIN",59000,"JAKARTA SELATAN",1.94e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",42000,"JAKARTA SELATAN",4.25e+11
2015,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",56000,"JAKARTA SELATAN",1.85e+11
2018,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",37000,"JAKARTA SELATAN",4.45e+11
2017,"TOYOTA","AVANZA","OTOMATIS","BENSIN",126000,"JAKARTA SELATAN",1.35e+11
2017,"TOYOTA","AVANZA","MANUAL","BENSIN",11000,"BEKASI",1.6e+11
2010,"DAIHATSU","XENIA","MANUAL","BENSIN",120000,"SIDOARJO",9.5e+10
2015,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",80000,"TANGERANG SELATAN",2.99e+11
2016,"DAIHATSU","XENIA","MANUAL","BENSIN",31000,"TANGERANG",1.365e+11
2006,"HONDA","JAZZ","MANUAL","BENSIN",110000,"TANGERANG",8.3e+10
2015,"TOYOTA","RUSH","OTOMATIS","BENSIN",83000,"JAKARTA SELATAN",1.78e+11
2015,"TOYOTA","AVANZA","MANUAL","BENSIN",70000,"BEKASI",1.37e+11
2014,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",40000,"BEKASI",1.8e+11
2003,"TOYOTA","KIJANG LGX","MANUAL","BENSIN",300,"JAKARTA SELATAN",8.45e+10
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",50000,"JAKARTA UTARA",3.17e+11
2018,"MITSUBISHI","XPANDER","OTOMATIS","BENSIN",15000,"JAKARTA UTARA",2.12e+11
2018,"TOYOTA","YARIS","OTOMATIS","BENSIN",8000,"JAKARTA UTARA",2.25e+11
2017,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",25000,"BANDUNG",4.195e+11
2015,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",50000,"SURABAYA",2.52e+11
2013,"NISSAN","GRAND","MANUAL","BENSIN",110000,"DKI JAKARTA",8.85e+10
2013,"NISSAN","GRAND","MANUAL","BENSIN",110000,"DKI JAKARTA",8.85e+10
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",97000,"BEKASI",1.45e+11
2015,"HONDA","MOBILIO","MANUAL","BENSIN",77000,"BEKASI",1.27e+11
2012,"TOYOTA","YARIS","OTOMATIS","BENSIN",12345,"BEKASI",1.27e+11
2011,"TOYOTA","AVANZA","MANUAL","BENSIN",103000,"BEKASI",1.05e+11
2016,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",39000,"BEKASI",2.38e+11
2008,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",113000,"BEKASI",1.17e+11
2014,"SUZUKI","ERTIGA","MANUAL","BENSIN",93000,"BEKASI",1.27e+11
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",40000,"BANDUNG",1.7e+11
2017,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",44000,"BEKASI",1.59e+11
2007,"HONDA","JAZZ","OTOMATIS","BENSIN",127000,"BANDUNG",9.5e+10
2011,"NISSAN","GRAND","OTOMATIS","BENSIN",185000,"BANDUNG",8.9e+10
2016,"DAIHATSU","AYLA","MANUAL","BENSIN",19000,"JAKARTA UTARA",7e+10
2011,"HONDA","JAZZ","OTOMATIS","BENSIN",86737,"BEKASI",1.4e+11
2018,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",7947,"JAKARTA TIMUR",4.7e+11
2013,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",86331,"BEKASI",1.6e+11
2016,"DAIHATSU","AYLA","MANUAL","BENSIN",46392,"BEKASI",9e+10
2009,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",126973,"BEKASI",1.3e+11
2013,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",65000,"JAKARTA TIMUR",2.8e+11
2016,"HONDA","JAZZ","OTOMATIS","BENSIN",43000,"JAKARTA TIMUR",1.89e+11
2015,"HONDA","BRIO","MANUAL","BENSIN",51000,"JAKARTA TIMUR",1e+11
2018,"DAIHATSU","AYLA","OTOMATIS","BENSIN",14000,"JAKARTA TIMUR",9.2e+10
2011,"TOYOTA","AVANZA","MANUAL","BENSIN",75000,"JAKARTA TIMUR",1.07e+11
2012,"TOYOTA","RUSH","MANUAL","BENSIN",78000,"JAKARTA TIMUR",1.42e+11
2014,"TOYOTA","AGYA","MANUAL","BENSIN",30000,"TANGERANG SELATAN",8.9e+10
2012,"HONDA","JAZZ","OTOMATIS","BENSIN",78000,"TANGERANG",1.49e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",38000,"JAKARTA UTARA",2.9e+11
2017,"TOYOTA","CALYA","MANUAL","BENSIN",40000,"BEKASI",1.15e+11
2012,"TOYOTA","AVANZA","MANUAL","BENSIN",73000,"BEKASI",1.22e+11
2014,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",99634,"BEKASI",2.8e+11
2011,"NISSAN","GRAND","MANUAL","BENSIN",80000,"MAKASSAR",1.2e+11
2014,"DAIHATSU","AYLA","OTOMATIS","BENSIN",50000,"MAKASSAR",9.5e+10
2015,"DAIHATSU","TERIOS","MANUAL","BENSIN",70000,"GOWA",1.45e+11
2014,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",70000,"GOWA",2.4e+11
2015,"DAIHATSU","XENIA","MANUAL","BENSIN",40000,"MAKASSAR",1.65e+11
2010,"DAIHATSU","XENIA","MANUAL","BENSIN",1e+05,"GOWA",1e+11
2013,"TOYOTA","AVANZA","MANUAL","BENSIN",70000,"GOWA",1.35e+11
2010,"DAIHATSU","XENIA","MANUAL","BENSIN",1e+05,"GOWA",1e+11
2013,"TOYOTA","AVANZA","MANUAL","BENSIN",70000,"GOWA",1.35e+11
2013,"DAIHATSU","XENIA","MANUAL","BENSIN",60000,"MAKASSAR",1.3e+11
2014,"HONDA","MOBILIO","MANUAL","BENSIN",70000,"GOWA",1.4e+11
2014,"DAIHATSU","XENIA","MANUAL","BENSIN",50000,"GOWA",1.35e+11
2012,"TOYOTA","YARIS","OTOMATIS","BENSIN",70000,"SURABAYA",1.37e+11
2016,"HONDA","BRIO","OTOMATIS","BENSIN",41965,"TANGERANG",1.3e+11
2014,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",65000,"MALANG",2.23e+11
2015,"TOYOTA","AVANZA","MANUAL","BENSIN",55000,"MALANG",1.37e+11
2016,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",40000,"MALANG",1.62e+11
2018,"DAIHATSU","XENIA","MANUAL","BENSIN",45000,"SURABAYA",1.4e+11
2013,"SUZUKI","ERTIGA","MANUAL","BENSIN",90000,"BANDUNG",1.255e+11
2010,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",57000,"JAKARTA UTARA",1.2e+11
2011,"TOYOTA","RUSH","OTOMATIS","BENSIN",95878,"SLEMAN",1.25e+11
2016,"TOYOTA","AGYA","OTOMATIS","BENSIN",43838,"SLEMAN",9.9e+10
2015,"DAIHATSU","XENIA","MANUAL","BENSIN",85729,"SLEMAN",1.28e+11
2012,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",87775,"SLEMAN",2.85e+11
2014,"MITSUBISHI","OUTLANDER","OTOMATIS","BENSIN",87310,"SLEMAN",2e+11
2010,"NISSAN","GRAND","MANUAL","BENSIN",147979,"SLEMAN",9.8e+10
2013,"DAIHATSU","AYLA","OTOMATIS","BENSIN",70491,"SLEMAN",8.1e+10
2015,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",109465,"SLEMAN",1.45e+11
2014,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",35221,"SLEMAN",2.95e+11
2004,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",134957,"SLEMAN",1.1e+11
2011,"DAIHATSU","TERIOS","MANUAL","BENSIN",76120,"SLEMAN",1.325e+11
2015,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",81465,"SLEMAN",1.89e+11
2017,"TOYOTA","CALYA","OTOMATIS","BENSIN",25000,"SURABAYA",1.2e+11
2014,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",85000,"MALANG",1.35e+11
2015,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",1e+05,"SURABAYA",1.47e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",45000,"MALANG",2.9e+11
2011,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",148000,"SURABAYA",2.18e+11
2017,"HONDA","BRIO","OTOMATIS","BENSIN",39349,"SUKOHARJO",1.39e+11
2017,"HONDA","BRIO","OTOMATIS","BENSIN",52023,"SUKOHARJO",1.27e+11
2015,"HONDA","BRIO","MANUAL","BENSIN",38700,"SUKOHARJO",1.12e+11
2017,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",28149,"SUKOHARJO",4.75e+11
2009,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",161289,"SUKOHARJO",2.2e+11
2009,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",161289,"SUKOHARJO",2.2e+11
2017,"HONDA","JAZZ","OTOMATIS","BENSIN",17381,"SUKOHARJO",2.35e+11
2006,"HONDA","JAZZ","OTOMATIS","BENSIN",143455,"SUKOHARJO",9.5e+10
2007,"HONDA","JAZZ","OTOMATIS","BENSIN",176821,"SUKOHARJO",9.95e+10
2013,"TOYOTA","FORTUNER","MANUAL","SOLAR",53518,"SUKOHARJO",3.2e+11
2010,"TOYOTA","AVANZA","OTOMATIS","BENSIN",115484,"SUKOHARJO",9.75e+10
2015,"DAIHATSU","TERIOS","MANUAL","BENSIN",60553,"SUKOHARJO",1.65e+11
2016,"HONDA","JAZZ","OTOMATIS","BENSIN",22357,"SUKOHARJO",2.25e+11
2015,"HONDA","MOBILIO","MANUAL","BENSIN",53714,"SUKOHARJO",1.59e+11
2016,"TOYOTA","CALYA","MANUAL","BENSIN",46148,"SUKOHARJO",1.12e+11
2012,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",60774,"SUKOHARJO",1.895e+11
2012,"DAIHATSU","XENIA","MANUAL","BENSIN",108615,"SUKOHARJO",9.4e+10
2016,"HONDA","BRIO","MANUAL","BENSIN",77469,"SUKOHARJO",1.19e+11
2015,"DAIHATSU","AYLA","MANUAL","BENSIN",56000,"SURABAYA",9e+10
2016,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",70000,"SURABAYA",2.84e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",47000,"SURABAYA",3.25e+11
2012,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",99000,"SURABAYA",2.9e+11
2009,"HONDA","JAZZ","OTOMATIS","BENSIN",130000,"SURABAYA",1.35e+11
2015,"HONDA","BRIO","MANUAL","BENSIN",40000,"SURABAYA",1.15e+11
2015,"DAIHATSU","XENIA","MANUAL","BENSIN",123000,"SURABAYA",1.28e+11
2015,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",86000,"SURABAYA",1.48e+11
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",51000,"SURABAYA",1.46e+11
2015,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",80000,"SURABAYA",1.95e+11
2010,"NISSAN","GRAND","OTOMATIS","BENSIN",109000,"SURABAYA",1e+11
2016,"DAIHATSU","AYLA","MANUAL","BENSIN",1e+05,"SURABAYA",9.7e+10
2017,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",30000,"DKI JAKARTA",1.65e+11
2016,"DAIHATSU","XENIA","MANUAL","BENSIN",70000,"JAKARTA UTARA",1.2e+11
2011,"TOYOTA","RUSH","MANUAL","BENSIN",90000,"JAKARTA PUSAT",1.3e+11
2017,"DAIHATSU","AYLA","OTOMATIS","BENSIN",23000,"JAKARTA PUSAT",1.2e+11
2012,"HONDA","JAZZ","OTOMATIS","BENSIN",90000,"DKI JAKARTA",1.39e+11
2010,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",105000,"JAKARTA PUSAT",2.05e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",50000,"JAKARTA UTARA",4.1e+11
2016,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",65000,"JAKARTA UTARA",2.3e+11
2013,"HONDA","BRIO","OTOMATIS","BENSIN",70000,"DKI JAKARTA",1.03e+11
2017,"HONDA","MOBILIO","OTOMATIS","BENSIN",14000,"DKI JAKARTA",1.62e+11
2017,"HONDA","MOBILIO","OTOMATIS","BENSIN",14000,"DKI JAKARTA",1.62e+11
2017,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",20822,"SEMARANG",4.2e+11
2017,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",46607,"SEMARANG",4.3e+11
2012,"MITSUBISHI","OUTLANDER","OTOMATIS","BENSIN",92956,"SEMARANG",1.6e+11
2017,"DAIHATSU","AYLA","MANUAL","BENSIN",31070,"SEMARANG",9.8e+10
2007,"TOYOTA","YARIS","OTOMATIS","BENSIN",92450,"SEMARANG",1.025e+11
2018,"HONDA","MOBILIO","MANUAL","BENSIN",5935,"SEMARANG",1.52e+11
2016,"DAIHATSU","XENIA","OTOMATIS","BENSIN",53132,"SEMARANG",1.4e+11
2018,"HONDA","MOBILIO","MANUAL","BENSIN",16802,"SEMARANG",1.55e+11
2014,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",78217,"SEMARANG",1.75e+11
2014,"TOYOTA","RUSH","OTOMATIS","BENSIN",55242,"SEMARANG",1.55e+11
2017,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",36375,"SEMARANG",1.61e+11
2013,"NISSAN","GRAND","OTOMATIS","BENSIN",77333,"SEMARANG",1.2e+11
2017,"TOYOTA","CALYA","MANUAL","BENSIN",45942,"SEMARANG",1.01e+11
2011,"TOYOTA","YARIS","MANUAL","BENSIN",1e+05,"DEPOK",1.23e+11
2011,"DAIHATSU","XENIA","MANUAL","BENSIN",130000,"DEPOK",9.8e+10
2008,"TOYOTA","YARIS","OTOMATIS","BENSIN",136000,"DEPOK",9.3e+10
2015,"TOYOTA","AVANZA","MANUAL","BENSIN",168000,"DEPOK",1.4e+11
2018,"DAIHATSU","XENIA","MANUAL","BENSIN",7000,"DEPOK",1.48e+11
2011,"TOYOTA","FORTUNER","OTOMATIS","BENSIN",90000,"DEPOK",2.15e+11
2008,"CHEVROLET","CAPTIVA","OTOMATIS","BENSIN",1e+05,"DEPOK",1.25e+11
2014,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",50000,"DEPOK",1.48e+11
2016,"TOYOTA","AGYA","MANUAL","BENSIN",60000,"SURABAYA",1.05e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",1e+05,"SURABAYA",1.31e+11
2000,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",99000,"SURABAYA",2.5e+11
2000,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",180000,"SURABAYA",1.38e+11
2012,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",1e+05,"SURABAYA",1.98e+11
2013,"DAIHATSU","XENIA","MANUAL","BENSIN",55000,"SURABAYA",1.26e+11
2015,"TOYOTA","AGYA","MANUAL","BENSIN",68000,"DKI JAKARTA",9.2e+10
2010,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",1e+05,"MALANG",1.78e+11
2013,"NISSAN","GRAND","OTOMATIS","BENSIN",1e+05,"TANGERANG",1.07e+11
2014,"HONDA","MOBILIO","OTOMATIS","BENSIN",1e+05,"TANGERANG",1.35e+11
2009,"TOYOTA","YARIS","OTOMATIS","BENSIN",125000,"JAKARTA PUSAT",9.5e+10
2018,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",7940,"BEKASI",3.58e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",53000,"TANGERANG SELATAN",2.79e+11
2014,"TOYOTA","FORTUNER","MANUAL","SOLAR",55000,"SIDOARJO",3.05e+11
2013,"MITSUBISHI","OUTLANDER","OTOMATIS","BENSIN",107000,"TANGERANG SELATAN",1.8e+11
2015,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",54000,"DEPOK",1.435e+11
2014,"TOYOTA","AGYA","OTOMATIS","BENSIN",56000,"DEPOK",9.85e+10
2014,"TOYOTA","RUSH","OTOMATIS","BENSIN",110000,"DEPOK",1.475e+11
2015,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",64000,"DEPOK",3.335e+11
2013,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",124000,"MALANG",2.3e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",56000,"MALANG",1.26e+11
2005,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",2e+05,"MALANG",1.1e+11
2015,"DAIHATSU","XENIA","MANUAL","BENSIN",95000,"MALANG",1.27e+11
2017,"TOYOTA","CALYA","OTOMATIS","BENSIN",27000,"MALANG",1.22e+11
2018,"TOYOTA","AGYA","MANUAL","BENSIN",1400,"DEPOK",1.285e+11
2013,"HONDA","BRIO","OTOMATIS","BENSIN",90000,"JAKARTA BARAT",1.1e+11
2010,"HONDA","JAZZ","OTOMATIS","BENSIN",102000,"TANGERANG SELATAN",1.28e+11
2013,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",88000,"TANGERANG SELATAN",1.75e+11
2010,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",1.15e+08,"TANGERANG SELATAN",1.18e+11
2012,"NISSAN","GRAND","OTOMATIS","BENSIN",75000,"JAKARTA PUSAT",9.9e+10
2014,"HONDA","MOBILIO","OTOMATIS","BENSIN",81000,"TANGERANG SELATAN",1.28e+11
2009,"TOYOTA","YARIS","OTOMATIS","BENSIN",1e+05,"TANGERANG SELATAN",9.7e+10
2018,"DAIHATSU","XENIA","MANUAL","BENSIN",58000,"MALANG",1.545e+11
2015,"TOYOTA","FORTUNER","OTOMATIS","BENSIN",6000,"SURABAYA",3.65e+11
2016,"DAIHATSU","TERIOS","MANUAL","BENSIN",23000,"TANGERANG",1.75e+11
2015,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",80000,"JAKARTA SELATAN",2.99e+11
2015,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",80000,"JAKARTA SELATAN",2.99e+11
2014,"HONDA","BRIO","OTOMATIS","BENSIN",10678,"BEKASI",1.02e+11
2014,"TOYOTA","AGYA","OTOMATIS","BENSIN",33000,"TANGERANG SELATAN",9e+10
2011,"TOYOTA","FORTUNER","MANUAL","SOLAR",120000,"BEKASI",2.25e+11
2013,"MAZDA","SPORT","OTOMATIS","BENSIN",40000,"JAKARTA BARAT",1.18e+11
2017,"DAIHATSU","TERIOS","MANUAL","BENSIN",30000,"BEKASI",1.72e+11
2016,"HONDA","MOBILIO","OTOMATIS","BENSIN",23000,"JAKARTA UTARA",1.6e+11
2016,"HONDA","MOBILIO","OTOMATIS","BENSIN",35000,"JAKARTA UTARA",1.6e+11
2018,"NISSAN","GRAND","OTOMATIS","BENSIN",5600,"TANGERANG",1.8e+11
2014,"TOYOTA","AGYA","OTOMATIS","BENSIN",56000,"BEKASI",8.9e+10
2013,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",124000,"JAKARTA UTARA",2.6e+11
2018,"HONDA","BRIO","MANUAL","BENSIN",11000,"SURABAYA",1.3e+11
2018,"HONDA","CIVIC","OTOMATIS","BENSIN",17000,"JAKARTA UTARA",4.1e+11
2018,"HONDA","CIVIC","OTOMATIS","BENSIN",17000,"JAKARTA UTARA",4.1e+11
2013,"TOYOTA","AVANZA","MANUAL","BENSIN",60000,"MAKASSAR",1.3e+11
2013,"TOYOTA","RUSH","MANUAL","BENSIN",47000,"MAKASSAR",1.7e+11
2016,"SUZUKI","ERTIGA","MANUAL","SOLAR",40000,"MAKASSAR",1.55e+11
2016,"DAIHATSU","XENIA","MANUAL","BENSIN",30000,"MAKASSAR",1.5e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",40000,"MAKASSAR",5.5e+11
2013,"MITSUBISHI","OUTLANDER","OTOMATIS","BENSIN",63000,"JAKARTA BARAT",1.52e+11
2016,"DAIHATSU","AYLA","OTOMATIS","BENSIN",50000,"SURABAYA",9.5e+10
2016,"HONDA","MOBILIO","OTOMATIS","BENSIN",47000,"SURABAYA",1.67e+11
